code,npi_number,payer,city,state
-0.005046848304126048,1.3952260637024525,1.7425198454071158,-0.5949412781142147,1.7262620582289767
-0.010625737300299065,-1.8712916975394784,1.3906713871417427,-1.0225534529927753,1.0731360571667663
0.024242318925782293,0.7763091050216908,-1.5040462182753813,-0.26860567097005006,-0.3147566950904311
-0.00713893167769093,-0.25932463171154735,-0.37405629217589764,0.6485099146247576,-0.7229604457543127
-0.010625737300299065,-0.4502798990651893,-0.8003493017446349,-1.1013241167861945,0.011806305440674155
0.026334402299347175,0.5490836858466508,-0.9108406884159437,-0.8650121254059372,-0.3147566950904311
0.007505651937263241,-1.8350126466362782,0.7637699024818349,0.4853421110526753,-0.5596789454887601
0.040281624789779716,0.05187355148273501,-0.9108406884159437,0.1365005999675337,1.3180583075650951
0.02982120792195531,1.2032237967177466,-0.5323489170525244,1.5937578801457863,-0.7229604457543127
0.024242318925782293,0.2787146346606158,0.205827581134517,-1.1800947805796136,-0.23311594495765478
0.0019267629410902238,0.7023475376682439,0.708132395718268,0.2940419275543718,-0.8862419460198653
0.02982120792195531,-0.25932463171154735,-0.3662200236176488,0.6485099146247576,-0.7229604457543127
0.014479263182479513,-1.8712916975394784,0.7825769470216322,-1.0225534529927753,1.0731360571667663
0.05422884728021226,-1.0657338963942895,-1.4507595920792893,1.588131404160542,0.011806305440674155
-0.007836292802212557,-1.0657338963942895,-0.582501035825317,1.588131404160542,0.011806305440674155
0.018663429929609277,-0.4502798990651893,0.1893714171621944,-1.1013241167861945,0.011806305440674155
0.018663429929609277,0.5498391862860043,0.48714962237565057,1.3068076048983313,-0.3147566950904311
0.007505651937263241,1.3181256222686701,1.2300278816976413,0.8285571461525726,1.2364175574323188
0.02982120792195531,-1.4860211025877372,1.1493143155476782,-0.5274235662912842,-0.7229604457543127
0.03679481916717158,1.2407869085860224,-1.4609467412050128,-1.5233098156795108,-2.029212447878734
0.040281624789779716,1.2032237967177466,-0.42029027666956587,1.5937578801457863,-0.7229604457543127
0.05422884728021226,-0.5671341077668938,-1.5659527398855473,-1.1013241167861945,0.011806305440674155
-0.007836292802212557,1.2032237967177466,0.32415523636407456,1.5937578801457863,-0.7229604457543127
0.018663429929609277,-1.0281405345021217,-1.4860228005914091,-1.292624300284498,-0.5596789454887601
-0.007836292802212557,0.6250399955233075,1.0450919437229684,0.18151240784948744,0.9098545569012136
0.010992457559871377,-1.7596940359464173,-0.3983487247064691,-0.8368797454797161,0.2567285558390031
-0.007836292802212557,-1.7973069704874778,-1.1004783875255657,-1.1800947805796136,-0.5596789454887601
0.012387179808914631,-0.29766247395631834,-1.1584667748566073,0.8060512422115957,1.3996990576978714
0.026334402299347175,-0.25932463171154735,-0.16482792167065347,0.6485099146247576,-0.7229604457543127
-0.010625737300299065,0.16332048083187164,-1.5596837250389481,-1.219480112476323,-0.23311594495765478
-0.007836292802212557,0.5094293849526057,0.14000292524522667,-1.3882743920336496,1.807902808361753
-0.010625737300299065,0.8180079709117303,0.024809777438968637,0.1927653598199759,-0.8862419460198653
-0.007836292802212557,1.3190352097192,-1.5925960529835934,-0.3923881426454229,-0.23311594495765478
0.010992457559871377,1.5905043846656186,1.0717352568210146,-0.2517262430143174,-1.3760864468165233
0.018663429929609277,-0.06699931701449346,-0.6585128408403308,-0.6343266100109243,-1.7026494473476284
0.018663429929609277,1.2032237967177466,0.7449628579420376,1.5937578801457863,-0.7229604457543127
0.024242318925782293,-0.06698134749501389,-0.5190272605035013,-0.31924395483724805,1.3180583075650951
0.007505651937263241,-0.18149288909594352,0.7825769470216322,-0.5443029942470168,1.2364175574323188
-0.00713893167769093,0.2798557315147906,-0.2996117408725336,0.09148879208557995,-0.3147566950904311
0.018663429929609277,-0.06698134749501389,-0.8450160325266534,-0.31924395483724805,1.3180583075650951
0.04725523603499599,1.087206067434258,-1.6599879625845335,-0.02666720360454865,-0.7229604457543127
0.018663429929609277,-0.8751585440562183,-1.2109697741968746,1.4643489324851693,0.011806305440674155
0.02982120792195531,-1.259363175993338,1.1602850915292264,0.5978716307575597,1.3180583075650951
0.05422884728021226,0.471436166028865,-0.7744896155024137,1.199904561178691,-0.7229604457543127
0.040281624789779716,-0.5671341077668938,0.7684716636167842,-1.1013241167861945,0.011806305440674155
-0.00713893167769093,-1.1824606429799651,-0.20165838389442303,1.63876968802774,1.481339807830648
0.014479263182479513,1.279289218200118,-0.609927975779188,-0.05479958353076975,0.501650806237332
0.018663429929609277,0.7830962142342087,-0.3842434413016212,-1.1519624006533924,1.2364175574323188
0.02982120792195531,1.4718357837957357,1.346004656359724,0.6822687705362229,-0.3147566950904311
0.02982120792195531,-0.332322661169034,-1.4679993829074367,1.27867522497211,0.011806305440674155
0.0019267629410902238,1.5524021872129552,-0.5237290216384506,0.9298337138869686,0.5832915563701083
0.026334402299347175,-0.8362666549551726,0.8374308269293741,0.7666659103148862,-0.23311594495765478
-0.00713893167769093,0.5478361503384194,-1.615321231802515,-1.292624300284498,-0.5596789454887601
-0.005046848304126048,-1.8350126466362782,1.184577524059798,0.4853421110526753,-0.5596789454887601
0.03679481916717158,-1.2981760776515854,-1.3496717276778791,-0.05479958353076975,0.501650806237332
0.0019267629410902238,-0.06718177675074774,-0.9382676283698146,-0.45990585446835347,0.011806305440674155
0.011689818684393003,0.3560823036783182,0.39859978766743864,1.4418430285441923,-0.7229604457543127
0.026334402299347175,-0.8751585440562183,1.2449167919583142,1.4643489324851693,0.011806305440674155
0.018663429929609277,0.00996288211473551,-0.26434853236041383,-0.6174471820551917,-0.23311594495765478
0.05422884728021226,-0.332322661169034,0.5976410090469594,1.27867522497211,0.011806305440674155
0.026334402299347175,-1.6056608152832785,-0.3215532928356304,-1.1575888766386366,-0.3147566950904311
-0.010625737300299065,1.0485203346830971,0.09376894075155849,0.15338002792326635,0.8282138067684373
0.05422884728021226,-1.0657338963942895,-0.09821963892553826,1.588131404160542,0.011806305440674155
-0.00713893167769093,-0.7174394661264495,-0.3246878002589299,1.374325316721262,-0.3147566950904311
-0.007836292802212557,0.24025876629669465,-1.5933796798394182,0.4065714472592562,-0.23311594495765478
-0.005046848304126048,-0.06698134749501389,-1.3426190859754552,-0.31924395483724805,1.3180583075650951
-0.00713893167769093,1.894309616621801,1.0740861373884891,-0.2742321469552943,1.3180583075650951
0.0019267629410902238,1.8944496638749098,1.1830102703481482,0.4403303031707215,-0.5596789454887601
0.018663429929609277,-1.5285836135141253,1.7174437860207195,-1.450165627871336,1.3180583075650951
-0.00713893167769093,-0.8362666549551726,-0.9743144637377593,0.7666659103148862,-0.23311594495765478
0.03679481916717158,0.701969233397903,1.7088238906066457,-1.5176833396942666,-0.8862419460198653
-0.007836292802212557,-0.6790622615331173,-0.9727472100261095,-0.9944210730665543,-0.23311594495765478
-0.007836292802212557,-1.6056608152832785,-0.9108406884159437,-1.1575888766386366,-0.3147566950904311
-0.005046848304126048,-1.0635539336012756,-0.90222079300187,-1.0225534529927753,1.0731360571667663
0.02982120792195531,0.8212586604127052,1.2300278816976413,-0.3980146186306671,1.2364175574323188
-0.007836292802212557,-1.1441515961380984,-0.8230744805635566,1.1830251332229584,-1.8659309476131811
0.02982120792195531,0.663846240957768,1.2300278816976413,-1.4782980077975572,1.2364175574323188
-0.00713893167769093,-0.3750890551240247,1.0905423013608118,-0.07167901148650241,1.3180583075650951
0.026334402299347175,0.9713928951791494,0.3852781311184156,0.023971080262649314,1.807902808361753
-0.007836292802212557,-1.4860211025877372,0.4667753241242036,-0.5274235662912842,-0.7229604457543127
0.014479263182479513,0.7830962142342087,-0.8097528240145335,-1.1519624006533924,1.2364175574323188
0.007505651937263241,0.509703105020254,1.6751279358061757,-1.3432625841516959,0.5832915563701083
0.007505651937263241,-0.6443875014551658,-0.42577566466034006,-1.2026006845205903,0.011806305440674155
0.018663429929609277,0.5094293849526057,0.5937228747678349,-1.3882743920336496,1.807902808361753
0.010992457559871377,-0.10595494288541614,-1.6725259922777316,1.5937578801457863,1.2364175574323188
0.026334402299347175,-1.2594195558842924,0.6924598586017704,1.0086043776803877,-0.47803819535598374
0.011689818684393003,-0.25951198461002484,1.6586717718338533,-0.7018443218338549,-0.8862419460198653
0.0019267629410902238,0.00996288211473551,0.20190944685539258,-0.6174471820551917,-0.23311594495765478
0.040281624789779716,1.087206067434258,-0.9249459718207916,-0.02666720360454865,-0.7229604457543127
0.011689818684393003,1.6253784506663425,1.6038178919261112,1.1042544694295393,0.746573056635661
0.024242318925782293,-0.29766247395631834,0.994156198094351,0.8060512422115957,1.3996990576978714
0.040281624789779716,0.007277636539711608,0.8562378714691713,0.969219045783678,-0.3147566950904311
0.03679481916717158,-1.7973069704874778,-0.3983487247064691,-1.1800947805796136,-0.5596789454887601
0.018663429929609277,-0.06698134749501389,1.1038639579098348,-0.31924395483724805,1.3180583075650951
0.026334402299347175,0.05183280686344457,-0.9108406884159437,-1.34888906013694,1.5629805579634242
0.02982120792195531,-1.2229575235613948,-1.0887239846881924,1.3686988407360177,-0.3147566950904311
0.0019267629410902238,1.8157249553287016,-0.9108406884159437,0.5584862988608501,-0.804601195887089
-0.007836292802212557,1.8950423838483355,-0.07862896752991615,0.9804719977541665,-0.7229604457543127
0.014479263182479513,0.5479213827509033,1.7111747711741205,-1.1632153526238809,-0.8862419460198653
0.02982120792195531,0.27867119023430886,-1.4711338903307363,-1.2757448723287652,-0.23311594495765478
0.018663429929609277,-1.8712916975394784,-1.5965141872627178,-1.0225534529927753,1.0731360571667663
0.010992457559871377,0.9713928951791494,1.3240631043966273,0.023971080262649314,1.807902808361753
-0.00713893167769093,0.9716002967150628,-0.0026171625149023275,0.11399469602655682,0.6649323065028847
-0.00713893167769093,-1.6826395407347245,0.20817846170199164,-0.021040727619304433,-0.15147519482487848
0.0019267629410902238,-0.332322661169034,0.2787048787262313,1.27867522497211,0.011806305440674155
-0.007836292802212557,-0.06699931701449346,-1.3575079962361278,-0.6343266100109243,-1.7026494473476284
0.010992457559871377,0.856188957795958,-1.2172387890434735,1.5487460722638327,-1.3760864468165233
-0.007836292802212557,0.00942524353551894,0.38606175797424047,0.17588593186424323,1.3180583075650951
0.03679481916717158,1.663733013436656,1.4243673419422127,0.991724949724655,-1.7842901974804048
0.018663429929609277,0.7028730442514736,0.9181443930793372,1.3124340808835755,-1.7842901974804048
