price
-0.15661243599435287
0.2928625138783378
-0.07853282912079818
-0.2105172480017579
-0.30539661327278744
-0.24919308859982142
0.29171315754555727
-0.14168995960708614
-0.2062454736315904
11.159681833418045
0.7851701430859814
-0.2832523479278833
-0.300473536980711
-0.14168995960708614
1.2161787678786655
-0.30539661327278744
-0.3001095741419972
-0.30539661327278744
-0.1587770570877561
0.19861529459033755
0.8158196452934612
-0.11726613753550072
0.8221411051237538
-0.2577557932790361
-0.2684064952961353
-0.17743494155655945
0.21779038940889206
-0.1719754989758521
-0.19561392755337087
-0.07746009654353637
-0.14168995960708614
0.17085833915368867
-0.22618680600533192
0.09113132153648196
-0.154543594595348
-0.22626342976085062
0.8221411051237538
0.21779038940889206
-0.30539661327278744
-0.30863396694345246
0.2928625138783378
-0.27955525172410606
0.24646682991176525
-0.32800062115080375
-0.30539661327278744
-0.14168995960708614
0.2279238810762401
0.20579877167021562
-0.30863396694345246
-0.31008981829830773
-0.15661243599435287
-0.015107515490194776
0.14886732131982192
-0.14168995960708614
-0.3033469278126622
-0.32792399739528505
-0.30539661327278744
-0.22626342976085062
-0.2644986837646816
0.2928625138783378
-0.0649512684551087
-0.051197304339502196
-0.304362192573285
-0.31008981829830773
-0.2465495690344263
-0.25984379061692064
-0.2013607092172733
-0.26955585162891577
-0.14168995960708614
-0.3275217226788119
0.308934346598385
0.6747936232612949
-0.14168995960708614
0.27449196849272967
-0.17442745915245048
-0.2539437614419808
-0.28852023111979386
-0.14168995960708614
-0.14168995960708614
-0.24919308859982142
1.3828354361318367
0.09113132153648196
0.19861529459033755
-0.30539661327278744
0.28198194059468246
0.002860755178940278
-0.23239333020234657
-0.25342655109222956
0.1321058748001065
-0.30539661327278744
-0.1383759821809024
-0.3028488734017906
-0.1674738533391285
-0.2105172480017579
-0.14772408035418375
0.14536178450484144
-0.2517025165930588
-0.27982343486842154
-0.25061062807691736
0.165303116878583
-0.31008981829830773
-0.15981147778725857
-0.29905599750361506
-0.2749195145152247
-0.021294883748329732
-0.2036594218828343
-0.28861601081419225
-0.14168995960708614
-0.19829575899652535
0.27449196849272967
-0.30487940292303617
-0.2572960507459239
-0.30539661327278744
0.12883020925168207
-0.304362192573285
-0.14168995960708614
-0.18659148034104403
0.7698453919822416
0.14536178450484144
1.7827156602450491
-0.16316376709120167
-0.1383759821809024
0.18246683811477166
0.14536178450484144
-0.015433166451149226
-0.2366459486336344
-0.3002819775919142
-0.3063735661556508
0.6913060425755746
0.1859723749297521
-0.2572960507459239
-0.27300392062725726
-0.30539661327278744
-0.30384498222353373
-0.30539661327278744
-0.23239333020234657
-0.2727357374829418
-0.3275217226788119
-0.30539661327278744
-0.304362192573285
0.7851701430859814
0.27449196849272967
-0.27216105931655155
0.9115993396918354
-0.3258743119351598
0.6747936232612949
-0.14772408035418375
-0.2586369664675011
-0.14168995960708614
0.308934346598385
-0.26808084433518076
0.2556999924517686
-0.09067769437051204
-0.30539661327278744
-0.20710749088117578
0.09113132153648196
-0.14168995960708614
-0.3094959841930378
-0.1383759821809024
0.059160059546304634
-0.05912786303568756
-0.30710149183307844
0.11662787618532917
0.4951683843865839
-0.1383759821809024
-0.29982223505880207
-0.24790964069488322
-0.22258548949595305
-0.2539437614419808
-0.30539661327278744
-0.2619892557714442
-0.30361511095697763
-0.22442445962840185
0.02793587917243461
-0.3391493775787745
-0.304362192573285
0.21779038940889206
-0.3271960717178574
0.19861529459033755
-0.14168995960708614
-0.3118713206141175
-0.30539661327278744
-0.1885070742290115
0.1240220685928837
-0.20452143913241969
-0.002138944868654884
-0.011716914308492308
-0.052116789405726574
0.29171315754555727
-0.14168995960708614
