npi_number,payer,city,state
-1.204464340732336,-0.11154849477787641,-0.655397781371703,-1.9133677655804853
-1.6967424089069354,1.0091023342715721,0.18253209998610964,-0.2558603061952753
-0.14651493324420992,-0.587776203108663,-0.554268312931967,1.2358964072514138
-1.0150943937969812,0.7988580687867279,1.5766740577624705,-0.007234187287493775
0.7594573958719498,1.1684968239182214,-1.2405039916301757,-0.007234187287493775
-0.18567391388908444,-0.8909190975286709,0.08862616500635477,1.3187717802206742
0.7986569455810388,1.0335493418860888,0.8904383790642617,0.9043949153743718
0.5321698270459222,1.1332931329533174,-1.3777511273698173,1.8160240180362373
-1.7337099531366735,-1.463956956012944,-1.1827157239503265,-0.5873617980723173
-0.599594708505366,-1.5725016698213983,1.1215914497836583,-0.007234187287493775
0.7986569455810388,-0.8909190975286709,0.8904383790642617,0.9043949153743718
1.4393017296877155,-0.7921531867660232,0.854320711764356,1.4845225261591952
1.8928020153063425,-0.01669410523355136,1.4755445893227344,1.7331486450669766
1.4020491808620132,-0.8909190975286709,-1.254951058550138,1.1530210342821532
1.2136758541715889,1.0863548783334451,1.5838975912224516,-0.7531125440108383
1.704359512488905,-0.41566926950246497,-0.1353033722530607,1.8988993910054976
-1.129753693404942,0.9778101645249907,1.6272387919823383,1.4845225261591952
0.7588677716908327,-0.8909190975286709,-0.0702915711132304,0.7386441694358508
-0.29467323056499894,-0.6699181486934394,1.251615052063319,-0.007234187287493775
0.6457327594759442,0.7558313353851784,0.12474383230626049,0.9043949153743718
0.7594573958719498,-0.2768102662520098,-1.2405039916301757,-0.007234187287493775
-0.635271430095122,-0.9486140354989304,-1.0093509209107792,-0.2558603061952753
1.5566696483405154,-0.5007448560009833,0.8976619125242429,0.5728934234973297
0.8009895096739196,-1.0904066796631278,-1.1610451235703831,1.2358964072514138
-1.2811478953914621,1.7229549566154616,0.550932306445148,0.7386441694358508
0.7594573958719498,1.5361798184405535,-1.2405039916301757,-0.007234187287493775
0.4948495384310879,0.16812527233219537,1.1649326505435451,-0.7531125440108383
-0.8276765497368613,1.6525475746856533,-0.38090350989241956,-1.0017386629186198
-0.6729689032818105,1.1636074223953181,1.3527445205030548,-0.3387356791645358
1.7043394823082973,-0.8909190975286709,0.75319124332462,-2.079118511519006
-1.204464340732336,-0.19662408127639475,-0.655397781371703,-1.9133677655804853
-0.635271430095122,-0.9495919158035111,-1.0093509209107792,-0.2558603061952753
-1.806384273578237,0.10358517222987113,-1.0382450547507036,1.0701456613128928
1.2131650452912337,0.7499640535576944,-0.8359861178712317,-0.9188632899493593
-1.390577163354045,-1.1569025403746134,-0.1569739726330041,1.3187717802206742
-1.806384273578237,0.11727549649400051,-1.0382450547507036,1.0701456613128928
0.7594573958719498,1.0971115616838325,-1.2405039916301757,-0.007234187287493775
-0.5627447719205693,-0.3012572738665265,-0.43869177757226874,-1.8304923926112249
-0.29467323056499894,1.0638636313280896,1.251615052063319,-0.007234187287493775
-0.7889695965926506,-0.9006979005744776,-0.35923290951247616,1.3187717802206742
-1.0129530421845216,0.10358517222987113,-1.0382450547507036,1.0701456613128928
0.1921911529599931,-0.8909190975286709,-1.2260569247102133,-0.2558603061952753
-0.5244583590575351,-1.1510352585471293,0.08140263154637363,1.3187717802206742
0.5321698270459222,-1.232199323827325,-1.3777511273698173,1.8160240180362373
1.8559387477105869,-0.899720020269897,-0.9587861866909111,1.3187717802206742
0.4981128868755522,-1.3915938134739743,-0.5903859802318727,-0.2558603061952753
0.7594573958719498,0.15834646928638868,-1.2405039916301757,-0.007234187287493775
1.8928020153063425,-1.4854703227137187,1.4755445893227344,1.7331486450669766
1.3274360324492251,-1.3915938134739743,-0.4170211771923253,-0.2558603061952753
-0.6726959878630122,1.588007474583329,-0.33033877567255154,-0.9188632899493593
